Maximum CNC 25 LB,"-0.09207",N
Time at Maximum CNC 25 LB,"0.00000",s
Extension at Maximum CNC 25 LB,"-0.00254",mm
Rate 1,"0.14700",mm/s
Start date,"9/14/2021"
Specimen label,""

Time,Extension,CNC 25 LB
(s),(mm),(N)
"80.95000","11.89342","-53.30392"
"80.97500","11.89708","-53.30379"
"81.00000","11.90078","-53.30206"
"81.02500","11.90448","-53.30307"
"81.05000","11.90817","-53.30206"
"81.07500","11.91179","-53.30245"
"81.10000","11.91543","-53.30048"
"81.12500","11.91913","-53.30101"
"81.15000","11.92286","-53.30074"
"81.17500","11.92653","-53.29893"
"81.20000","11.93021","-53.29957"
"81.22500","11.93386","-53.29775"
"81.25000","11.93750","-53.29898"
"81.27500","11.94118","-53.29705"
"81.30000","11.94491","-53.29712"
"81.32500","11.94867","-53.29628"
"81.35000","11.95229","-53.29542"
"81.37500","11.95586","-53.29526"
"81.40000","11.95953","-53.29351"
"81.42500","11.96322","-53.29414"
"81.45000","11.96698","-53.29321"
"81.47500","11.97065","-53.29142"
"81.50000","11.97430","-53.29236"
"81.52500","11.97795","-53.29136"
"81.55000","11.98164","-53.28982"
"81.57500","11.98538","-53.28992"
"81.60000","11.98906","-53.28922"
"81.62500","11.99268","-53.28827"
"81.65000","11.99627","-53.28692"
"81.67500","12.00000","-53.28696"
"81.70000","12.00369","-53.28535"
"81.72500","12.00742","-53.28457"
"81.75000","12.01108","-53.28479"
"81.77500","12.01471","-53.28282"
"81.80000","12.01838","-53.28290"
"81.82500","12.02208","-53.28213"
"81.85000","12.02583","-53.28063"
"81.87500","12.02950","-53.28017"
"81.90000","12.03311","-53.27887"
"81.92500","12.03675","-53.27839"
"81.95000","12.04050","-53.27704"
"81.97500","12.04420","-53.27591"
"82.00000","12.04792","-53.27497"
"82.02500","12.05177","-53.27389"
"82.05000","12.05648","-53.27285"
"82.07500","12.06082","-53.26982"
"82.10000","12.06445","-53.26709"
"82.12500","12.06762","-53.26493"
"82.15000","12.07074","-53.26217"
"82.17500","12.07401","-53.25990"
"82.20000","12.07738","-53.25969"
"82.22500","12.08095","-53.25842"
"82.25000","12.08452","-53.25592"
"82.27500","12.08818","-53.25536"
"82.30000","12.09182","-53.25398"
"82.32500","12.09541","-53.25219"
"82.35000","12.09900","-53.25244"
"82.37500","12.10269","-53.25130"
"82.40000","12.10643","-53.25047"
"82.42500","12.11017","-53.24911"
"82.45000","12.11379","-53.24809"
"82.47500","12.11738","-53.24724"
"82.50000","12.12108","-53.24530"
"82.52500","12.12474","-53.24545"
"82.55000","12.12849","-53.24387"
"82.57500","12.13218","-53.24314"
"82.60000","12.13583","-53.24137"
"82.62500","12.13944","-53.23948"
"82.65000","12.14315","-53.23853"
"82.67500","12.14688","-53.23780"
"82.70000","12.15062","-53.23608"
"82.72500","12.15428","-53.23496"
"82.75000","12.15790","-53.23343"
"82.77500","12.16159","-53.23264"
"82.80000","12.16524","-53.23098"
"82.82500","12.16896","-53.23068"
"82.85000","12.17267","-53.22855"
"82.87500","12.17632","-53.22689"
"82.90000","12.17994","-53.22660"
"82.92500","12.18365","-53.22420"
"82.95000","12.18740","-53.22328"
"82.97500","12.19110","-53.22171"
"83.00000","12.19473","-53.22110"
"83.02500","12.19832","-53.21893"
"83.05000","12.20200","-53.21722"
"83.07500","12.20569","-53.21616"
"83.10000","12.20943","-53.21440"
"83.12500","12.21313","-53.21389"
"83.15000","12.21677","-53.21148"
"83.17500","12.22040","-53.20956"
"83.20000","12.22409","-53.20849"
"83.22500","12.22778","-53.20669"
"83.25000","12.23147","-53.20497"
"83.27500","12.23517","-53.20319"
"83.30000","12.23908","-53.20128"
"83.32500","12.24352","-53.19931"
"83.35000","12.24694","-53.19712"
"83.37500","12.25025","-53.19486"
"83.40000","12.25372","-53.19215"
"83.42500","12.25720","-53.19038"
"83.45000","12.26072","-53.18983"
"83.47500","12.26438","-53.18729"
"83.50000","12.26810","-53.18686"
"83.52500","12.27179","-53.18489"
"83.55000","12.27546","-53.18303"
"83.57500","12.27906","-53.18097"
"83.60000","12.28273","-53.17978"
"83.62500","12.28642","-53.17780"
"83.65000","12.29019","-53.17592"
"83.67500","12.29391","-53.17540"
"83.70000","12.29751","-53.17227"
"83.72500","12.30112","-53.17125"
"83.75000","12.30482","-53.17034"
"83.77500","12.30859","-53.16735"
"83.80000","12.31231","-53.16579"
"83.82500","12.31600","-53.16428"
"83.85000","12.31964","-53.16235"
"83.87500","12.32335","-53.16045"
"83.90000","12.32705","-53.15907"
"83.92500","12.33077","-53.15704"
"83.95000","12.33446","-53.15432"
"83.97500","12.33806","-53.15348"
"84.00000","12.34170","-53.15075"
"84.02500","12.34541","-53.14830"
"84.05000","12.34909","-53.14761"
"84.07500","12.35276","-53.14444"
"84.10000","12.35644","-53.14306"
"84.12500","12.36012","-53.14021"
"84.15000","12.36378","-53.13894"
"84.17500","12.36744","-53.13751"
"84.20000","12.37118","-53.13462"
"84.22500","12.37496","-53.13272"
"84.25000","12.37858","-53.12952"
"84.27500","12.38218","-53.12800"
"84.30000","12.38588","-53.12536"
"84.32500","12.38959","-53.12326"
"84.35000","12.39330","-53.12173"
"84.37500","12.39696","-53.11826"
"84.40000","12.40054","-53.11626"
"84.42500","12.40413","-53.11449"
"84.45000","12.40780","-53.11221"
"84.47500","12.41154","-53.10923"
"84.50000","12.41527","-53.10785"
"84.52500","12.41889","-53.10539"
"84.55000","12.42252","-53.10259"
"84.57500","12.42622","-53.10074"
"84.60000","12.42994","-53.09864"
"84.62500","12.43367","-53.09575"
"84.65000","12.43735","-53.09318"
"84.67500","12.44097","-53.09063"
"84.70000","12.44464","-53.08813"
"84.72500","12.44837","-53.08587"
"84.75000","12.45210","-53.08332"
"84.77500","12.45578","-53.08074"
"84.80000","12.45946","-53.07782"
"84.82500","12.46345","-53.07468"
"84.85000","12.46718","-53.07157"
"84.87500","12.47057","-53.06886"
"84.90000","12.47408","-53.06681"
"84.92500","12.47771","-53.06459"
"84.95000","12.48130","-53.06185"
"84.97500","12.48491","-53.05982"
"85.00000","12.48863","-53.05725"
"85.02500","12.49241","-53.05521"
"85.05000","12.49613","-53.05261"
"85.07500","12.49979","-53.04910"
"85.10000","12.50339","-53.04615"
"85.12500","12.50708","-53.04400"
"85.15000","12.51075","-53.04065"
"85.17500","12.51453","-53.03797"
"85.20000","12.51824","-53.03559"
"85.22500","12.52185","-53.03230"
"85.25000","12.52545","-53.02973"
"85.27500","12.52917","-53.02719"
"85.30000","12.53294","-53.02436"
"85.32500","12.53664","-53.02151"
"85.35000","12.54025","-53.01932"
"85.37500","12.54385","-53.01676"
"85.40000","12.54756","-53.01328"
"85.42500","12.55119","-53.01168"
"85.45000","12.55493","-53.00852"
"85.47500","12.55866","-53.00524"
"85.50000","12.56230","-53.00293"
"85.52500","12.56592","-53.00015"
"85.55000","12.56960","-52.99685"
"85.57500","12.57334","-52.99332"
"85.60000","12.57702","-52.99022"
"85.62500","12.58069","-52.98725"
"85.65000","12.58430","-52.98382"
"85.67500","12.58797","-52.98174"
"85.70000","12.59163","-52.97771"
"85.72500","12.59538","-52.97547"
"85.75000","12.59911","-52.97225"
"85.77500","12.60274","-52.96880"
"85.80000","12.60633","-52.96633"
"85.82500","12.61001","-52.96271"
"85.85000","12.61373","-52.95958"
"85.87500","12.61742","-52.95651"
"85.90000","12.62110","-52.95432"
"85.92500","12.62472","-52.95088"
"85.95000","12.62843","-52.94749"
"85.97500","12.63209","-52.94516"
"86.00000","12.63585","-52.94099"
"86.02500","12.63956","-52.93770"
"86.05000","12.64319","-52.93481"
"86.07500","12.64678","-52.93066"
"86.10000","12.65045","-52.92733"
"86.12500","12.65417","-52.92511"
"86.15000","12.65788","-52.92114"
"86.17500","12.66157","-52.91842"
"86.20000","12.66521","-52.91513"
"86.22500","12.66887","-52.91207"
"86.25000","12.67254","-52.90903"
"86.27500","12.67627","-52.90582"
"86.30000","12.68002","-52.90220"
"86.32500","12.68366","-52.89853"
"86.35000","12.68729","-52.89545"
"86.37500","12.69100","-52.89151"
"86.40000","12.69474","-52.88869"
"86.42500","12.69893","-52.88505"
"86.45000","12.70343","-52.88108"
"86.47500","12.70717","-52.87524"
"86.50000","12.71029","-52.87105"
"86.52500","12.71346","-52.86749"
"86.55000","12.71692","-52.86166"
"86.57500","12.72047","-52.85917"
"86.60000","12.72402","-52.85496"
"86.62500","12.72756","-52.85150"
"86.65000","12.73123","-52.84815"
"86.67500","12.73489","-52.84451"
"86.70000","12.73860","-52.84100"
"86.72500","12.74227","-52.83773"
"86.75000","12.74589","-52.83467"
"86.77500","12.74951","-52.83028"
"86.80000","12.75325","-52.82687"
"86.82500","12.75702","-52.82334"
"86.85000","12.76075","-52.81895"
"86.87500","12.76435","-52.81597"
"86.90000","12.76796","-52.81211"
"86.92500","12.77168","-52.80831"
"86.95000","12.77536","-52.80457"
"86.97500","12.77905","-52.80184"
"87.00000","12.78275","-52.79738"
"87.02500","12.78641","-52.79432"
"87.05000","12.79004","-52.79098"
"87.07500","12.79373","-52.78659"
"87.10000","12.79749","-52.78248"
"87.12500","12.80120","-52.77903"
"87.15000","12.80485","-52.77497"
"87.17500","12.80846","-52.77090"
"87.20000","12.81214","-52.76769"
"87.22500","12.81581","-52.76418"
"87.25000","12.81956","-52.75986"
"87.27500","12.82328","-52.75642"
"87.30000","12.82686","-52.75217"
"87.32500","12.83044","-52.74774"
"87.35000","12.83411","-52.74452"
"87.37500","12.83787","-52.73961"
"87.40000","12.84160","-52.73605"
"87.42500","12.84526","-52.73236"
"87.45000","12.84885","-52.72851"
"87.47500","12.85253","-52.72390"
"87.50000","12.85620","-52.72026"
"87.52500","12.85992","-52.71711"
"87.55000","12.86362","-52.71274"
"87.57500","12.86724","-52.70981"
"87.60000","12.87088","-52.70461"
"87.62500","12.87458","-52.70065"
"87.65000","12.87830","-52.69730"
"87.67500","12.88200","-52.69349"
"87.70000","12.88573","-52.68839"
"87.72500","12.88951","-52.68470"
"87.75000","12.89317","-52.68049"
"87.77500","12.89671","-52.67574"
"87.80000","12.90041","-52.67215"
"87.82500","12.90415","-52.66788"
"87.85000","12.90779","-52.66398"
"87.87500","12.91137","-52.65923"
"87.90000","12.91507","-52.65529"
"87.92500","12.91880","-52.65014"
"87.95000","12.92250","-52.64652"
"87.97500","12.92612","-52.64283"
"88.00000","12.92974","-52.63788"
"88.02500","12.93343","-52.63359"
"88.05000","12.93711","-52.62958"
"88.07500","12.94085","-52.62501"
"88.10000","12.94455","-52.62077"
"88.12500","12.94818","-52.61721"
"88.15000","12.95179","-52.61183"
"88.17500","12.95551","-52.60887"
"88.20000","12.95921","-52.60454"
"88.22500","12.96289","-52.59982"
"88.25000","12.96657","-52.59529"
"88.27500","12.97018","-52.59125"
"88.30000","12.97386","-52.58728"
"88.32500","12.97754","-52.58279"
"88.35000","12.98128","-52.57837"
"88.37500","12.98499","-52.57341"
"88.40000","12.98859","-52.56921"
"88.42500","12.99220","-52.56464"
"88.45000","12.99590","-52.55971"
"88.47500","12.99962","-52.55595"
"88.50000","13.00334","-52.55203"
"88.52500","13.00699","-52.54780"
"88.55000","13.01064","-52.54324"
"88.57500","13.01429","-52.53926"
"88.60000","13.01795","-52.53465"
"88.62500","13.02170","-52.52987"
"88.65000","13.02540","-52.52570"
"88.67500","13.02898","-52.52195"
"88.70000","13.03258","-52.51661"
"88.72500","13.03628","-52.51364"
"88.75000","13.03997","-52.50897"
"88.77500","13.04367","-52.50377"
"88.80000","13.04737","-52.50035"
"88.82500","13.05099","-52.49516"
"88.85000","13.05462","-52.49078"
"88.87500","13.05829","-52.48745"
"88.90000","13.06204","-52.48294"
"88.92500","13.06579","-52.47736"
"88.95000","13.06942","-52.47321"
"88.97500","13.07304","-52.46938"
"89.00000","13.07675","-52.46376"
"89.02500","13.08047","-52.45892"
"89.05000","13.08419","-52.45458"
"89.07500","13.08789","-52.44927"
"89.10000","13.09153","-52.44508"
"89.12500","13.09517","-52.44097"
"89.15000","13.09886","-52.43629"
"89.17500","13.10262","-52.43060"
"89.20000","13.10628","-52.42751"
"89.22500","13.10989","-52.42196"
"89.25000","13.11350","-52.41752"
"89.27500","13.11722","-52.41331"
"89.30000","13.12090","-52.40847"
"89.32500","13.12457","-52.40261"
"89.35000","13.12826","-52.39829"
"89.37500","13.13190","-52.39319"
"89.40000","13.13554","-52.38921"
"89.42500","13.13922","-52.38465"
"89.45000","13.14295","-52.37902"
"89.47500","13.14666","-52.37486"
"89.50000","13.15031","-52.36986"
"89.52500","13.15393","-52.36550"
"89.55000","13.15761","-52.36068"
"89.57500","13.16125","-52.35729"
"89.60000","13.16500","-52.35192"
"89.62500","13.16872","-52.34659"
"89.65000","13.17238","-52.34237"
"89.67500","13.17600","-52.33607"
"89.70000","13.17967","-52.33156"
"89.72500","13.18346","-52.32672"
"89.75000","13.18725","-52.32214"
"89.77500","13.19091","-52.31685"
"89.80000","13.19446","-52.31166"
"89.82500","13.19810","-52.30680"
"89.85000","13.20177","-52.30098"
"89.87500","13.20572","-52.29659"
"89.90000","13.21017","-52.29076"
"89.92500","13.21418","-52.28468"
"89.95000","13.21743","-52.27885"
"89.97500","13.22064","-52.27305"
"90.00000","13.22410","-52.26711"
"90.02500","13.22766","-52.26202"
"90.05000","13.23121","-52.25734"
"90.07500","13.23477","-52.25245"
"90.10000","13.23837","-52.24757"
"90.12500","13.24201","-52.24270"
"90.15000","13.24578","-52.23759"
"90.17500","13.24954","-52.23237"
"90.20000","13.25317","-52.22762"
"90.22500","13.25677","-52.22190"
"90.25000","13.26043","-52.21815"
"90.27500","13.26417","-52.21278"
"90.30000","13.26786","-52.20792"
"90.32500","13.27153","-52.20354"
"90.35000","13.27518","-52.19793"
"90.37500","13.27888","-52.19296"
"90.40000","13.28254","-52.18723"
"90.42500","13.28626","-52.18288"
"90.45000","13.29000","-52.17669"
"90.47500","13.29365","-52.17145"
"90.50000","13.29729","-52.16645"
"90.52500","13.30098","-52.16077"
"90.55000","13.30469","-52.15639"
"90.57500","13.30835","-52.15158"
"90.60000","13.31201","-52.14572"
"90.62500","13.31567","-52.14020"
"90.65000","13.31932","-52.13539"
"90.67500","13.32297","-52.13073"
"90.70000","13.32667","-52.12416"
"90.72500","13.33037","-52.11969"
"90.75000","13.33401","-52.11405"
"90.77500","13.33761","-52.10808"
"90.80000","13.34133","-52.10403"
"90.82500","13.34504","-52.09845"
"90.85000","13.34877","-52.09332"
"90.87500","13.35244","-52.08710"
"90.90000","13.35606","-52.08199"
"90.92500","13.35973","-52.07673"
"90.95000","13.36340","-52.07060"
"90.97500","13.36713","-52.06538"
"91.00000","13.37080","-52.05862"
"91.02500","13.37440","-52.05501"
"91.05000","13.37803","-52.04887"
"91.07500","13.38178","-52.04411"
"91.10000","13.38554","-52.03813"
"91.12500","13.38923","-52.03308"
"91.15000","13.39289","-52.02706"
"91.17500","13.39650","-52.02175"
"91.20000","13.40013","-52.01667"
"91.22500","13.40379","-52.01057"
"91.25000","13.40753","-52.00617"
"91.27500","13.41121","-52.00026"
"91.30000","13.41483","-51.99377"
"91.32500","13.41845","-51.98821"
"91.35000","13.42217","-51.98343"
"91.37500","13.42589","-51.97718"
"91.40000","13.42958","-51.97157"
"91.42500","13.43327","-51.96646"
"91.45000","13.43689","-51.96119"
"91.47500","13.44051","-51.95475"
"91.50000","13.44417","-51.94938"
"91.52500","13.44791","-51.94299"
"91.55000","13.45163","-51.93741"
"91.57500","13.45526","-51.93262"
"91.60000","13.45890","-51.92656"
"91.62500","13.46259","-51.92150"
"91.65000","13.46629","-51.91620"
"91.67500","13.46998","-51.90979"
"91.70000","13.47366","-51.90434"
"91.72500","13.47727","-51.89932"
"91.75000","13.48090","-51.89275"
"91.77500","13.48459","-51.88653"
"91.80000","13.48835","-51.88166"
"91.82500","13.49208","-51.87488"
"91.85000","13.49570","-51.86926"
"91.87500","13.49930","-51.86474"
"91.90000","13.50297","-51.85891"
"91.92500","13.50670","-51.85253"
"91.95000","13.51039","-51.84703"
"91.97500","13.51409","-51.84112"
"92.00000","13.51772","-51.83492"
"92.02500","13.52134","-51.82983"
"92.05000","13.52504","-51.82431"
"92.07500","13.52881","-51.81798"
"92.10000","13.53250","-51.81177"
"92.12500","13.53611","-51.80532"
"92.15000","13.53972","-51.79887"
"92.17500","13.54340","-51.79432"
"92.20000","13.54710","-51.78897"
"92.22500","13.55085","-51.78169"
"92.25000","13.55455","-51.77584"
"92.27500","13.55819","-51.77050"
"92.30000","13.56182","-51.76454"
"92.32500","13.56552","-51.75864"
"92.35000","13.56925","-51.75204"
"92.37500","13.57295","-51.74598"
"92.40000","13.57659","-51.73979"
"92.42500","13.58021","-51.73454"
"92.45000","13.58391","-51.72775"
"92.47500","13.58760","-51.72089"
"92.50000","13.59132","-51.71481"
"92.52500","13.59502","-51.70849"
"92.55000","13.59866","-51.70223"
"92.57500","13.60231","-51.69585"
"92.60000","13.60601","-51.68990"
"92.62500","13.60971","-51.68419"
"92.65000","13.61342","-51.67823"
"92.67500","13.61715","-51.67066"
"92.70000","13.62091","-51.66553"
"92.72500","13.62541","-51.65900"
"92.75000","13.62934","-51.65033"
"92.77500","13.63261","-51.64291"
"92.80000","13.63586","-51.63700"
"92.82500","13.63928","-51.63026"
"92.85000","13.64269","-51.62261"
"92.87500","13.64627","-51.61792"
"92.90000","13.64993","-51.61145"
"92.92500","13.65364","-51.60391"
"92.95000","13.65732","-51.59848"
"92.97500","13.66091","-51.59218"
"93.00000","13.66458","-51.58592"
"93.02500","13.66825","-51.57856"
"93.05000","13.67202","-51.57295"
"93.07500","13.67575","-51.56655"
"93.10000","13.67935","-51.55995"
"93.12500","13.68296","-51.55416"
"93.15000","13.68669","-51.54749"
"93.17500","13.69046","-51.54207"
"93.20000","13.69417","-51.53505"
"93.22500","13.69785","-51.52713"
"93.25000","13.70147","-51.52181"
"93.27500","13.70512","-51.51397"
"93.30000","13.70879","-51.50844"
"93.32500","13.71253","-51.50219"
"93.35000","13.71624","-51.49527"
"93.37500","13.71987","-51.48808"
"93.40000","13.72347","-51.48154"
"93.42500","13.72717","-51.47551"
"93.45000","13.73090","-51.46780"
"93.47500","13.73461","-51.46252"
"93.50000","13.73831","-51.45522"
"93.52500","13.74194","-51.44770"
"93.55000","13.74560","-51.44074"
"93.57500","13.74924","-51.43433"
"93.60000","13.75299","-51.42778"
"93.62500","13.75674","-51.41999"
"93.65000","13.76035","-51.41431"
"93.67500","13.76399","-51.40722"
"93.70000","13.76768","-51.39862"
"93.72500","13.77139","-51.39317"
"93.75000","13.77507","-51.38538"
"93.77500","13.77874","-51.37843"
"93.80000","13.78237","-51.37111"
"93.82500","13.78602","-51.35827"
"93.85000","13.78969","-51.34255"
"93.87500","13.79342","-51.32648"
"93.90000","13.79717","-51.31095"
"93.92500","13.80079","-51.29554"
"93.95000","13.80440","-51.28405"
"93.97500","13.80811","-51.26969"
"94.00000","13.81183","-51.25464"
